"bill","dateOfDine","comments","response","ip_addr","source","timestamp","cleanliness_rating","satisfaction_rating","recommendation_rating","restaurant_name","email","store_number","telephone","address","city","state","zip","lat","lon"
"n/a","2014-09-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:12","-1000","-1000","-1000","Subway #27110","",\N,"4806750500","23535 N Scottsdale Rd","Phoenix","AZ","85255","0","0"
"n/a","2014-10-07","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Zookz","",\N,"6025501215","4750 N Central Ave","","","85012","0","0"
"n/a","2014-12-03","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Desert Eagle Brewing","",\N,"6026264698","150 W Main St","","","85201","0","0"
"n/a","2014-09-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","CVS Pharmacy #10150","",\N,"4017651500","28635 N North Valley Pkwy","Phoenix","AZ","85032","0","0"
"n/a","2014-12-01","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Senor Sushi","",\N,"6027415343","4324 W Indian School Rd","","","85031","0","0"
"n/a","2014-11-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","Babbo Italian Eatery","",\N,"4806956487","9920 S Rural Rd","","","85255","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Babbo Italian Eatery","",\N,"4806956487","9920 S Rural Rd","","","85255","0","0"
"n/a","2014-07-29","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Convenient Corner Market 2","",\N,"4802771954","10810 E Via Linda","","","85259","0","0"
"n/a","2014-10-27","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","Loco Patron","",\N,"4804608887","1327 E Chandler Blvd","","","85048","0","0"
"n/a","2014-11-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Juby True","",\N,"4809056920","3912 E Camelback Rd","","","85018","0","0"
"n/a","2014-11-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Juby True","",\N,"4809056920","3912 E Camelback Rd","","","85018","0","0"
"n/a","2014-08-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Starbucks Coffee Co","",\N,"6022751721","3800 E Sky Harbor Blvd","Phoenix","AZ","85034","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Kwik Mart","",\N,"6235058003","606 W Broadway Rd","","","85282","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Kwik Mart","",\N,"6235058003","606 W Broadway Rd","","","85282","0","0"
"n/a","2014-07-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Kwik Mart","",\N,"6235058003","606 W Broadway Rd","","","85282","0","0"
"n/a","2014-11-03","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Kwik Mart","",\N,"6235058003","606 W Broadway Rd","","","85282","0","0"
"n/a","2014-11-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Longhorn Steakhouse","",\N,"4072454297","980 N 54th St","","","85244","0","0"
"n/a","2014-09-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-09-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-09-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-09-09","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-09-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-09-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mesa Arts Center","",\N,"6022428185","1 E Main St","","","85201","0","0"
"n/a","2014-11-10","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Humble Pie","",\N,"4805569900","6137 N Scottsdale Rd","Phoenix","AZ","85250","0","0"
"n/a","2014-09-23","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Camelback Academy","",\N,"6232472204","7634 W Camelback Rd","","","85303","0","0"
"n/a","2014-10-29","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Gateway Community College","",\N,"4807318230","108 N 40th St","","","85034","0","0"
"n/a","2014-10-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","75","-1000","-1000","Waffle House #1489","",\N,"4803268012","3363 E University Dr","","","85040","0","0"
"n/a","2014-10-29","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Texas BBQ House South LLC","",\N,"4807731751","5037 S 24th St","","","85040","0","0"
"n/a","2014-10-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","Japan Express","",\N,"6238105348","5162 W Olive Ave","","","85302","0","0"
"n/a","2014-09-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Liquor Express","",\N,"4809673531","1605 E Apache Blvd","","","85281","0","0"
"n/a","2014-10-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Biscuits Cafe","",\N,"5039080138","2090 N Dobson Rd","","","85224","0","0"
"n/a","2014-09-18","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Arts Academy at Estrella Mountain","",\N,"6234742120","2504 S 91st Ave","Phoenix","AZ","85353","0","0"
"n/a","2014-11-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Humble Pie","",\N,"4805569900","6137 N Scottsdale Rd","Phoenix","AZ","85250","0","0"
"n/a","2014-11-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Taco Bell #28435","",\N,"6235469080","16655 W Bell Rd","","","85374","0","0"
"n/a","2014-12-11","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Parkwood Senior Living","",\N,"3602549442","14581 W Parkwood Dr","","","85374","0","0"
"n/a","2014-11-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Parkwood Senior Living","",\N,"3602549442","14581 W Parkwood Dr","","","85374","0","0"
"n/a","2014-12-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Wild Bunch Catering","",\N,"6234929840","15220 N Cave Creek Rd","","","85032","0","0"
"n/a","2014-09-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-09-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-12-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-11-19","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-11-12","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","75","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-10-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Zoyo Yogurt","",\N,"6024601315","1958 E Brown Rd","","","00000","0","0"
"n/a","2014-10-19","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","The Salvation Army - Sun City Corps","",\N,"6026853208","17420 N Avenue Of The Arts","","","85347","0","0"
"n/a","2014-10-14","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","GoJo Ethiopian Restaurant","",\N,"6023910318","3015 E Thomas Rd","","","85016","0","0"
"n/a","2014-11-26","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","GoJo Ethiopian Restaurant","",\N,"6023910318","3015 E Thomas Rd","","","85016","0","0"
"n/a","2014-10-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Del Piero @ Queen Creek Olive Company","",\N,"4808889290","25062 S Meridian Rd","","","85242","0","0"
"n/a","2014-11-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","The Blind Pig","",\N,"4802784371","3370 N Hayden Rd","","","85251","0","0"
"n/a","2014-12-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Pizza Pit","",\N,"4805168543","1954 S Dobson Rd","","","85202","0","0"
"n/a","2014-10-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Gyros Town","",\N,"6232028928","9940 W Happy Valley Rd","","","85383","0","0"
"n/a","2014-11-10","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Sunburst Smoke Shop","",\N,"4803097121","4325 W Bell Rd","","","85308","0","0"
"n/a","2014-09-29","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","La Esquina Market","",\N,"6024764971","317 W Alta Vista Rd","","","85041","0","0"
"n/a","2014-10-23","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Pink Rhino Cabaret","",\N,"6023061000","3613 E Van Buren St","","","85008","0","0"
"n/a","2014-09-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Qdoba","",\N,"6026396927","3300 W Camelback Rd","","","85017","0","0"
"n/a","2014-09-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Qdoba","",\N,"6026396927","3300 W Camelback Rd","","","85017","0","0"
"n/a","2014-10-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Creative Child Care Preschool","",\N,"4808370282","17150 E Amhurst Dr","","","85268","0","0"
"n/a","2014-09-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","Circle K #3405","",\N,"6027284783","2120 W Northern Ave","Phoenix","AZ","85021","0","0"
"n/a","2014-09-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Circle K #3405","",\N,"6027284783","2120 W Northern Ave","Phoenix","AZ","85021","0","0"
"n/a","2014-10-23","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Mountain View Annex Kitchen","",\N,"6028965231","1502 W Mountain View Rd","","","85021","0","0"
"n/a","2014-11-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Catered By Ed","",\N,"4802349140","15 E 1st Ave","","","85210","0","0"
"n/a","2014-10-28","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Kings Up In Smoke Shop & Beer Cave","",\N,"4802181459","10250 E Apache Tr","","","85120","0","0"
"n/a","2014-12-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Campoverde Food Products Inc.","",\N,"3237124854","2432 W Peoria Ave","","","85029","0","0"
"n/a","2014-12-09","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Campoverde Food Products Inc.","",\N,"3237124854","2432 W Peoria Ave","","","85029","0","0"
"n/a","2014-09-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Carlson Elementary","",\N,"4808127000","5400 S White Dr","","","85249","0","0"
"n/a","2014-08-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Simplified Creations","",\N,"4806007980","4220 E Turney Ave","","","85018","0","0"
"n/a","2014-10-14","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","Subway #31506","",\N,"4807058500","1395 S AZ Ave","Phoenix","AZ","85248","0","0"
"n/a","2014-10-14","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Subway #43149","",\N,"4807058500","2875 W Ray Rd","Phoenix","AZ","85224","0","0"
"n/a","2014-12-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","S.T.A.R.","",\N,"6026859930","605 N Central Ave","","","85323","0","0"
"n/a","2014-10-31","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","-1000","-1000","-1000","The Desert Bistro","",\N,"","148 N 48th St","Phoenix","AZ","85034","0","0"
"n/a","2014-09-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","The Desert Bistro","",\N,"","148 N 48th St","Phoenix","AZ","85034","0","0"
"n/a","2014-08-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","Lil Footprints Learning Center","",\N,"4809661521","820 W Broadway Rd","","","85282","0","0"
"n/a","2014-09-17","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","75","-1000","-1000","Sahara Sweets","",\N,"6024596382","8032 N 27th Ave","","","85051","0","0"
"n/a","2014-10-14","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","Perfetto De Cafe","",\N,"6023803951","5323 N 99th Ave","","","85305","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","The Gardens of Sun City","",\N,"6177968350","17225 N Boswell Blvd","","","85373","0","0"
"n/a","2014-11-18","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","96","-1000","-1000","The Gardens of Sun City","",\N,"6177968350","17225 N Boswell Blvd","","","85373","0","0"
"n/a","2014-11-18","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:13","85","-1000","-1000","The Gardens of Sun City","",\N,"6177968350","17225 N Boswell Blvd","","","85373","0","0"
"n/a","2014-10-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Jimmy Johns Gourmet Sandwiches","",\N,"2487970346","1650 E Camelback Rd","","","85016","0","0"
"n/a","2014-11-25","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","Queen Creek Unified School District","",\N,"4809875935","22149 E Ocotillo Rd","Phoenix","AZ","85142","0","0"
"n/a","2014-12-10","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","AZ Queen Bee","",\N,"6028819877","5555 E Bell Rd","","","85254","0","0"
"n/a","2014-12-08","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","85","-1000","-1000","AZ Queen Bee","",\N,"6028819877","5555 E Bell Rd","","","85254","0","0"
"n/a","2014-09-17","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","Dutch Bros. Coffee","",\N,"4805005878","1326 S Alma School Rd","","","85210","0","0"
"n/a","2014-10-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","GNC","",\N,"4122884662","3134 W Carefree Hwy","","","85086","0","0"
"n/a","2014-11-04","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","GNC","",\N,"4122884662","3134 W Carefree Hwy","","","85086","0","0"
"n/a","2014-11-14","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","GNC","",\N,"4122884662","3134 W Carefree Hwy","","","85086","0","0"
"n/a","2014-12-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Pho Van","",\N,"4803813122","2095 N Dobson Rd","","","85224","0","0"
"n/a","2014-08-28","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","Millennium High School","",\N,"6239327000","14802 W Wigwam Blvd","Phoenix","AZ","85338","0","0"
"n/a","2014-09-12","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Hawkins Chevron","",\N,"4809617900","7000 W Chandler Blvd","","","85226","0","0"
"n/a","2014-09-12","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Hawkins Chevron","",\N,"4809617900","7000 W Chandler Blvd","","","85226","0","0"
"n/a","2014-11-03","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Hawkins Chevron","",\N,"4809617900","7000 W Chandler Blvd","","","85226","0","0"
"n/a","2014-09-29","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","85","-1000","-1000","CheezHeadz","",\N,"6235666770","20283 N Lake Pleasant Rd","","","85382","0","0"
"n/a","2014-10-02","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","96","-1000","-1000","CheezHeadz","",\N,"6235666770","20283 N Lake Pleasant Rd","","","85382","0","0"
"n/a","2014-11-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","85","-1000","-1000","CheezHeadz","",\N,"6235666770","20283 N Lake Pleasant Rd","","","85382","0","0"
"n/a","2014-10-28","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","85","-1000","-1000","CheezHeadz","",\N,"6235666770","20283 N Lake Pleasant Rd","","","85382","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Carniceria Del Rancho","",\N,"4806681580","7246 E Main St","","","85207","0","0"
"n/a","2014-10-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 21:59:14","-1000","-1000","-1000","Carniceria Del Rancho","",\N,"4806681580","7246 E Main St","","","85207","0","0"
